working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_d71d499caf57a28e,gvc_73e3b945fa23,Elbow Plank 3 Point Hops,Elbow Plank 3 Point Hops,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,코어,name,코어,,name_high,duration,semantic,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_ae7eece9ff76d2c5,gvc_2507ab20d903,Elbow To Arm Open Side Step,Elbow To Arm Open Side Step,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_21f50284b5261a66,gvc_9216739dcf53,Elbows Back Stretch,Elbows Back Stretch,,NOT_NEEDED,Chest,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_88aab8e6efb46ce8,gvc_63f3e1b345fd,Elevanted Deep Lunge Dorsi Flexion,Elevated Deep Lunge Dorsi Flexion,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_c4e83b383ffa9516,gvc_fd5bdcbfd27a,Elevated Mountain Climber With Hands On A Bench (m,Elevated Mountain Climber With Hands On A Bench,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,reps,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_ce5852aacc1c455c,gvc_c5fbd0138d57,Elevated Mountain Climber With Hands On A Chair (m,Elevated Mountain Climber With Hands On A Chair,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,reps,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_d25a1c842039032a,gvc_6783aa88aa39,Elliptical Lateral Walk,Elliptical Lateral Walk,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_feee93e04e0c648e,gvc_a84aa2b9cc44,Elliptical Machine Skiing,Elliptical Machine Skiing,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Machine,source,,unknown,,,unsupported,weight_reps,equipment,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_e24e5e29f840bcf5,gvc_fed106d99a86,Elliptical Machine Walk,Elliptical Machine Walk,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Machine,source,,unknown,,,unsupported,weight_reps,equipment,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_615c3582951f86dc,gvc_689f7e3bf015,Exercise Ball Lat Stretch,Exercise Ball Lat Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Stability Ball,name,등,source,,,unsupported,,review,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_3d80e1247aac01b2,gvc_bb0d1c854894,Exercise Ball Lying Side Lat Stretch,Exercise Ball Lying Side Lat Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Stability Ball,name,등,source,,,unsupported,,review,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_d88d0f1a15d8a0d4,gvc_3d94a89f699d,Extended Side Angle Yoga Pose,Extended Side Angle Yoga Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_640b2638112274ca,gvc_bf5ab75c6e91,Extension And Inclination Neck Stretch,Extension And Inclination Neck Stretch,,NOT_NEEDED,Neck,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_39d6154c561478a2,gvc_6105656124a9,Extension Of Arms In Vertical Stretch,Extension Of Arms In Vertical Stretch,,NOT_NEEDED,Upper-Arms,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_c7d6a2d1919a7271,gvc_f733ad4d00d1,Farmers Walk,Farmers Walk,,NOT_NEEDED,Cardio,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_f08265d822cbbbca,gvc_d00ea1531aba,Feet And Ankles Rotation Stretch,Feet And Ankles Rotation Stretch,,NOT_NEEDED,Calves,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_c36b428a82fd7fac,gvc_4115f910fce1,Feet And Ankles Side To Side Stretch,Feet And Ankles Side To Side Stretch,,NOT_NEEDED,Calves,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_688a5db87052f812,gvc_d6337212792b,Feet And Ankles Stretch,Feet And Ankles Stretch,,NOT_NEEDED,Calves,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_34ce49976948adaf,gvc_f67583060b9c,Feet Front Tap,Feet Front Tap,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_56fa3cc0fa900312,gvc_ba2b8c0e9ab7,Figure 4 Sinal Rotation,Figure 4 Sinal Rotation,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_3ab9920813208172,gvc_87bb0c50d57e,Figure 8 March,Figure 8 March,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_ae800116b19b63b8,gvc_61951eec9927,Figure 8 With Towels,Figure 8 With Towels,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_586559a660c4be74,gvc_b03b2e0697a7,Finger Flexor Stretch,Finger Flexor Stretch,,NOT_NEEDED,Forearms,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_a3e5a0c5ad7bbbb1,gvc_3f0ccc36e47f,Fingers Down Forearm Stretch,Fingers Down Forearm Stretch,,NOT_NEEDED,Forearms,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_2704b078936bf1be,gvc_046dca8c1462,Firefly Yoga Pose,Firefly Yoga Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_ac7996bd7cfaf2b1,gvc_8507cf7408c4,Fixed Bar Back Stretch,Fixed Bar Back Stretch,,NOT_NEEDED,Back,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_797e856956eea0b1,gvc_90b1de63918c,Flexion And Extension Hip Stretch,Flexion And Extension Hip Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_fbd0a0840fbdf242,gvc_1373289bef19,Floating Run On Chair,Floating Run On Chair,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_310b8a9fbf7e1e97,gvc_1100b46d3f6b;gvc_dfd2108a6706,Floor Hyperextension | Floor Hyperextension (version 2),Floor Hyperextension,,NOT_NEEDED,Hips;Pilates,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,0,2,SCOPE_RESOLVED_EXCLUDED
gvs_ebf57a9000f2ea9e,gvc_ef424a47f7e9,Fly Front Step,Fly Front Step,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,가슴,name,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_05528b7f0518264f,gvc_2bcb86111f2c,Flying Lizard Yoga Pose Utthan Pristhasana (,Flying Lizard Yoga Pose Utthan Pristhasana,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_7ac3d61addfa0cd4,gvc_a98a4fe0a8a2,Foot Tap Side Step,Foot Tap Side Step,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_1c215f8114e4efa9,gvc_177267b64146,Forefoot Screw One Legged Stand,Forefoot Screw One Legged Stand,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_465edfc1125da9ad,gvc_4053bf14bc3b,Forward Backward Hop,Forward Backward Hop,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_c3b45ca2e45c58f4,gvc_af25925acb8b,Forward Backward Quick Step,Forward Backward Quick Step,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_b2bca49a8edd6c60,gvc_62fceb239e5d,Forward Backward Shuffle,Forward Backward Shuffle,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_dd6bf26fd20ee9ef,gvc_8d02350bd744,Forward Backward Sideward,Forward Backward Sideward,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_f2a0d85482919532,gvc_31915c6d8587,Forward Bend Back Stretch,Forward Bend Back Stretch,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_81977ba25c47c440,gvc_b9f33c4f440b,Forward Flexion Neck Stretch,Forward Flexion Neck Stretch,,NOT_NEEDED,Neck,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_13dde4392d4fac89,gvc_9465ffe7927a,Forward Fold And Rock,Forward Fold And Rock,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_085d806ddad4bb99,gvc_60d0717bb5e4,Forward Fold Twist With Toe Hold,Forward Fold Twist With Toe Hold,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,duration,semantic,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_341a9fe67133baac,gvc_4e59909cbaed,Forward Head Posture Hold,Forward Head Posture Hold,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,duration,semantic,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_755aad7230372ba0,gvc_9e126c2d003a,Forward Hop On A Padded Stool,Forward Hop On A Padded Stool,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_63a2cf38e87d01d2,gvc_2c70cd454d2d,Forward Neck Stretch,Forward Neck Stretch,,NOT_NEEDED,Neck,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_bf9498a22fc0b9b8,gvc_4aa9ce9cc338,Forward Punch Toe Tap,Forward Punch Toe Tap,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_69eb46cc544b7396,gvc_21fe1d70af4a,Forward Sideward Hop,Forward Sideward Hop,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_12af0bb8463a90aa,gvc_3154d2c408ae,Forward Step Air Bike,Forward Step Air Bike,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_fb08d3226d7227c8,gvc_5b99dfbbb722,Forward Wide Walk,Forward Wide Walk,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_fc65b4c81b134972,gvc_dd6257952240,Four Limbed Staff,Four Limbed Staff,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_279714bc58b56136,gvc_7f845678d7a5,Frog,Frog,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_6cff4da871d8f7f2,gvc_ad413856c971,Frog Pose With Bolster,Frog Pose With Bolster,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_3ef92025cf9b3681,gvc_9c6a0c79d2a0,Frog Squat Into Forward Fold,Frog Squat Into Forward Fold,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_37b5d4b6dfd589c4,gvc_262bf92d7307,Front And Back Neck Stretch,Front And Back Neck Stretch,,NOT_NEEDED,Neck,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_01e49c9fa3b8e56f,gvc_b5bb310d66d0,Front And Side Knee Drive,Front And Side Knee Drive,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_b8fc56085a8e513a,gvc_dabb8cfbc08a,Front Crossover Foot Tap,Front Crossover Foot Tap,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_984a9a3e4051cde8,gvc_ce06034539d8,Front Hop Back Hop,Front Hop Back Hop,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_be4e16b55ded4bf9,gvc_acfe6367e8cd,Front Kick Twist,Front Kick Twist,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_7e1a203bd6b9932b,gvc_aa2e21f4c3a2,Front Leg Kick,Front Leg Kick,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_8511ab47a594da4f,gvc_79bdd4e6d400,Front Leg Lift Under Knee Tap,Front Leg Lift Under Knee Tap,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_cf88a63d5135593d,gvc_3bace98f8b3a,Front Plank Side Hop,Front Plank Side Hop,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,코어,name,코어,,name_high,duration,semantic,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_c63762065f128d74,gvc_c129c11cbace,Front Raise Skater Stepback,Front Raise Skater Stepback,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,어깨,name,전면 삼각근,,name_high,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_01aada3ae1f86154,gvc_59c5721d267c,Front Step Criss Cross Arms,Front Step Criss Cross Arms,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_43d214b5f3a025bd,gvc_ba05cffb8be1,Front Step Half Circle Draw,Front Step Half Circle Draw,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_a626deca220e376c,gvc_c5f849deac4b,Front To Under Knee Clap,Front To Under Knee Clap,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_1ac1d2d9e47b1b59,gvc_c4b8db706cbb,Full Squat Mobility,Full Squat Mobility,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_095956dfdc6cff67,gvc_84836d8ad28a,Garland Pose,Garland Pose,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,0,2,SCOPE_RESOLVED_EXCLUDED
gvs_1f2cf04881e77222,gvc_f178b77fec59,Garland Pose Sky Reach Hands Hold Stretch,Garland Pose Sky Reach Hands Hold Stretch,,NOT_NEEDED,,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,duration,semantic,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_bd2b3bf08847c656,gvc_f4c4ee1e1fbb,Gate Openers (advanced),Gate Openers (Advanced),,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_8910f0726b0b836c,gvc_cdd1fbcccea5,Gate Openers (beginner),Gate Openers (Beginner),,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_52b28992a03ae630,gvc_9c1fcfcaeb7f,Gate Rock,Gate Rock,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_93f1d4e6adce45cc,gvc_27d2f6920df0,Gate Rock (advanced),Gate Rock (Advanced),,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_0a3a303efb1a7ec0,gvc_deb280a91dca,Half Boat Pose Ardha Navasana,Half Boat Pose Ardha Navasana,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_6373468cd46eee36,gvc_2c7ebef25339,Half Frog Stretch,Half Frog Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_f44f2f847d18d24e,gvc_bf04a4c24a03,Half Happy Baby,Half Happy Baby,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_aef1005f74aff37f,gvc_3ac564007ddf;gvc_853320e5b07a,Half Jumping Jack | Half Jumping Jack (version 2),Half Jumping Jack,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,2,2,0,SCOPE_RESOLVED_EXCLUDED
gvs_a1ae99920b832340,gvc_14618dfccfaa,Half Knee Bends,Half Knee Bends,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_76967e8f3a587a6f,gvc_4b86626641aa,Half Kneeling Glute Stretch,Half Kneeling Glute Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_702be4b0fcd0814e,gvc_641ee58b4402,Half Kneeling Side Lunge,Half Kneeling Side Lunge,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_85ff2ec73634be2f,gvc_21f0bcc480e5,Half Lotus Pulse,Half Lotus Pulse,,NOT_NEEDED,Stretching,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_fe1f494ad747f48c,gvc_e0d6d4bfdd7d,Half Pigeon Hip Stretch,Half Pigeon Hip Stretch,,NOT_NEEDED,Hips,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_df5d2a4aed1ab708,gvc_cbe683e1bfb1,Half Plyo Forward To Top Arms Raise,Half Plyo Forward To Top Arms Raise,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_911e0200f441e972,gvc_6c73aa1fe140,Half Plyo Squat Jack,Half Plyo Squat Jack,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
gvs_eb623bd2396c7cc0,gvc_54f888934c86,Half To Full Jumping Jack,Half To Full Jumping Jack,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_d6c492ac761f2a96,gvc_09808c8b3d36,Hamstring Stretch,Hamstring Stretch,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,1,1,SCOPE_RESOLVED_EXCLUDED
gvs_8d07fe913f5f29a5,gvc_15db411fb735,Hamstrings Lying Stretch,Hamstrings Lying Stretch,,NOT_NEEDED,Thighs,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,duration,,2,0,2,SCOPE_RESOLVED_EXCLUDED
gvs_b2240be2a0351994,gvc_d363bc89139e,Hand Spring Wrist Curl,Hand Spring Wrist Curl,,NOT_NEEDED,Hands,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,기타,source,,,unsupported,,review,,,1,1,0,SCOPE_RESOLVED_EXCLUDED
gvs_65645d2ef107e0f0,gvc_612ae542e84c,Hand Swipe March,Hand Swipe March,,NOT_NEEDED,Plyometrics,EXCLUDE_NON_MVP,Outside gym-first weight-training MVP default search,,unknown,,unknown,,,unsupported,,review,,,1,0,1,SCOPE_RESOLVED_EXCLUDED
