working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_a940507b0be2d7e3,gvc_ad5b97d9fa2e,Barbell One Arm Twisted Clean And Press,Barbell Single Arm Twisted Clean And Press,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b7eaaf68f382d4c6,gvc_54601e0f4ecc,Barbell Single Leg Deadlift,Barbell Single Leg Deadlift,바벨 싱글 레그 데드리프트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_d4daad688828a0b2,gvc_ecda9922a78a,Barbell Single Leg Good Morning,Barbell Single Leg Good Morning,바벨 싱글 레그 굿모닝,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_15a6e731ee58f421,gvc_23a1f60515de,Barbell One Leg Hip Thrust,Barbell Single Leg Hip Thrust,바벨 싱글 레그 힙 쓰러스트,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근,햄스트링,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_1091a5dc5d888042,gvc_085e7c2f0e6a,Barbell Single Leg Split Squat,Barbell Single Leg Split Squat,바벨 싱글 레그 스플릿 스쿼트,AUTO_PHRASE_DRAFT,Hips;Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_c534708749a9c607,gvc_4a5b69941941,Barbell One Leg Squat,Barbell Single Leg Squat,바벨 싱글 레그 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,2,2,0,AUTO_DRAFT_COMPLETE
gvs_17f336ac1f4cae42,gvc_6b8fabf32e54,Barbell Skier,Barbell Skier,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_f0aaf5365a42f20c,gvc_57cfe5f7bfd0,Barbell Snatch,Barbell Snatch,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7ce27939578c0ea5,gvc_453ba794ebab,Barbell Snatch Balance,Barbell Snatch Balance,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_851a63ff6cb14dbf,gvc_267683d9e7a9,Barbell Snatch Deadlift,Barbell Snatch Deadlift,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_74c2bfa0ece361de,gvc_4270b7e67dfb,Barbell Snatch From Blocks,Barbell Snatch From Blocks,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_69d9c720bef22ce6,gvc_3f739cc66352,Barbell Snatch Grip Deadlift,Barbell Snatch Grip Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_bd18141d1c191929,gvc_eb292122befa,Barbell Split Clean,Barbell Split Clean,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_bf0b0df58f6c0761,gvc_a303273c4214,Barbell Split Jerk,Barbell Split Jerk,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_05ec31e97b48d211,gvc_8cc2476e140f,Barbell Split Snatch,Barbell Split Snatch,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_262e02158ae090c9,gvc_35e997642c29;gvc_775770e8f255,Barbell Split Squat | Barbell Split Squat (version 2),Barbell Split Squat,바벨 스플릿 스쿼트,AUTO_PHRASE_DRAFT,Thighs;Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,3,2,1,AUTO_DRAFT_COMPLETE
gvs_94bc4f25b4760385,gvc_955b5b8cb671,Barbell Split Squat Front Foot Elevanted,Barbell Split Squat Front Foot Elevated,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7729e6ea0f74e6b4,gvc_5f0d693a7821,Barbell Squat,Barbell Squat,바벨 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_6088ff4f349366e7,gvc_02ccb1c946b4,Barbell Squat (on Knees),Barbell Squat (On Knees),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_72eebab6a3cd71b4,gvc_dfc19a4e242a,Barbell Squat 2 Sec Hold,Barbell Squat 2 Sec Hold,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_94089cb6a4d6d2e8,gvc_a361c706114a,Barbell Squat Hips (wrong Right),Barbell Squat Hips (Wrong Right),,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,name,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_0c71f11db3c76889,gvc_1aef8c7e44fc,Barbell Squat Knees End Position (wrong Right),Barbell Squat Knees End Position (Wrong Right),,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,name,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_8ca929fded6d75b9,gvc_fd918b8a981f,Barbell Squat Knees Middle Position (wrong Right),Barbell Squat Knees Middle Position (Wrong Right),,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,name,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_98a0292b293c3e2b,gvc_d3db3502c3b4,Barbell Srtict Curl,Barbell Srtict Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_1b8bdfb601f9901c,gvc_e8387631a08b,Barbell Staggered Stance Deadlift,Barbell Staggered Stance Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_9ab51497b3f342ff,gvc_f85bb93d1d92,Barbell Staggered Stance Hip Thrust,Barbell Staggered Stance Hip Thrust,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근,햄스트링,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_04cf7e7519ff8c35,gvc_cb0e0c0740e4,Barbell Standing Back Wrist Curl,Barbell Standing Back Wrist Curl,,MANUAL,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_bf8950321e066660,gvc_2e504f58e9e8,Barbell Standing Bent Knee Calf Raise From Deficit,Barbell Standing Bent Knee Calf Raise From Deficit,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,name,종아리,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_82373f23be532f6b,gvc_1f72ccc1b99c,Barbell Standing Calf Raise,Barbell Standing Calf Raise,바벨 스탠딩 카프 레이즈,AUTO_PHRASE_DRAFT,Calves,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_a2d0fbe7b404ff37,gvc_5973005514e9,Barbell Standing Close Grip Curl,Barbell Standing Close Grip Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_1eb4a9b3d03243d3,gvc_b9316c3d536f,Barbell Standing Close Grip Military Press (,Barbell Standing Close Grip Military Press,바벨 스탠딩 클로즈 그립 밀리터리 프레스,AUTO_PHRASE_DRAFT,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,name,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_55f7f5c8d6640cca,gvc_057fc0a2a533,Barbell Standing Concentration Curl,Barbell Standing Concentration Curl,바벨 스탠딩 컨센트레이션 컬,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,이두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_43f9f713c87baadb,gvc_595c6c69b7ea,Barbell Standing Leg Calf Raise,Barbell Standing Leg Calf Raise,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_aa5430cb86ac2c93,gvc_0a154ee13d0d;gvc_f42af5c011d4,Barbell Standing Military Press (without Rack) | Barbell Standing Military Press (without Rack) (fe,Barbell Standing Military Press (Without Rack),,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_c466af210cd8a0a9,gvc_d2254111d5e9,Barbell Standing Military Press (without Rack) Shoulders Without Weight,Barbell Standing Military Press (Without Rack) Shoulders Without Weight,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,name,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_c5b27ba912993261,gvc_8eedc179a884,Barbell Standing Overhead Triceps Extension (femal,Barbell Standing Overhead Triceps Extension,바벨 스탠딩 오버헤드 트라이셉 익스텐션,AUTO_PHRASE_DRAFT,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,name,삼두근,,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_5bbdc7f22fb73974,gvc_a755c70d39ec,Barbell Standing Shoulders Press,Barbell Standing Shoulders Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_707dda981e63e88e,gvc_ac18b6ac826a,Barbell Standing Twist,Barbell Standing Twist,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_a0129969b056ccb5,gvc_0a75038c68b4,Barbell Standing Wide Grip Biceps Curl,Barbell Standing Wide Grip Biceps Curl,바벨 스탠딩 와이드 그립 바이셉 컬,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,이두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_36d0a2f561c6f7b1,gvc_ade3cafc1ba9,Barbell Standing Wide Grip Curl,Barbell Standing Wide Grip Curl,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_626057c525ccd151,gvc_d529839753e7,Barbell Standing Wrist Curl,Barbell Standing Wrist Curl,바벨 스탠딩 리스트 컬,AUTO_PHRASE_DRAFT,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_4327a620e7240066,gvc_974d65654a43,Barbell Standing Wrist Reverse Curl,Barbell Standing Wrist Reverse Curl,,MANUAL,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_65aa2d5b9173c7fb,gvc_15913437c0f7,Barbell Step Up,Barbell Step Up,바벨 스텝업,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_48254dcd665dc5f1,gvc_5125fdc02759,Barbell Stiff Legged Deadlift,Barbell Stiff Legged Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_ab2e725d93d6cdf9,gvc_7d1b47b29e8d,Barbell Straight Leg Deadlift,Barbell Straight Leg Deadlift,바벨 스트레이트 레그 데드리프트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,코어,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_6935f56de467fe2d,gvc_3a0c9660f72b,Barbell Sumo Deadlift,Barbell Sumo Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_356a0936aaccfcd4,gvc_16b53c7a29f9,Barbell Sumo Deadlift From Deficit,Barbell Sumo Deadlift From Deficit,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f06276cb716677f3,gvc_b6a1c722d25b,Barbell Sumo Romanian Deadlift,Barbell Sumo Romanian Deadlift,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,둔근 / 햄스트링,코어,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_12bdf0847fa49492,gvc_16bf4655abf0,Barbell Sumo Squat,Barbell Sumo Squat,바벨 스모 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_3c331830a186375e,gvc_ce3a90deb9f5,Barbell Thruster,Barbell Thruster,,MANUAL,Weightlifting,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,,unknown,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_b7f4c660330b6696,gvc_602cf93b63ff,Barbell Underhand Bent Over Row,Barbell Underhand Bent Over Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_83122f5666125068,gvc_04687aeac8b7,Barbell Upright Row,Barbell Upright Row,바벨 업라이트 로우,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT,2,2,0,MANUAL_QA_REQUIRED
gvs_ccff308cd588deda,gvc_90d2e3c86080,Barbell Upright Row Shoulders Without Weight,Barbell Upright Row Shoulders Without Weight,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,name,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_203778521d927394,gvc_3b28530991ea,Barbell Walking Lunge,Barbell Walking Lunge,바벨 워킹 런지,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_121b270513ed2819,gvc_7200216f0cf0,Barbell Weighted Chains Bench Press,Barbell Weighted Chains Bench Press,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_5e43dc9410b6b5d6,gvc_718b46ca92a0,Barbell Weighted Chains Bench Squat,Barbell Weighted Chains Bench Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_36a9f6b7a711f60f,gvc_e29ec28db791,Barbell Wide Bench Press,Barbell Wide Bench Press,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_b6afdcdd7d4251dd,gvc_9a5dc7d8b1eb,Barbell Wide Grip Upright Row,Barbell Wide Grip Upright Row,바벨 와이드 그립 업라이트 로우,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT,2,1,1,MANUAL_QA_REQUIRED
gvs_6ba4c96f8eff9b07,gvc_06c7d075a4ca,Barbell Wide Shrug,Barbell Wide Shrug,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d639b8239c582203,gvc_989eb2b0ae5e,Barbell Wide Squat,Barbell Wide Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_590baf6f46b07ca7,gvc_41683cff9bdb;gvc_90ed9ab87e8d,Barbell Wrist Curl | Barbell Wrist Curl (version 2),Barbell Wrist Curl,바벨 리스트 컬,AUTO_PHRASE_DRAFT,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_f1d323a88c5c7172,gvc_827ef3680e33,Barbell Wrist Reverse Curl (version 2),Barbell Wrist Reverse Curl,,MANUAL,Forearms,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_87661097651c46cf,gvc_f64ae36258d9,Barbell Z Press,Barbell Z Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_95c2e364e6225c66,gvc_4a41dec9b5ac,Barbell Zercher Back Extension,Barbell Zercher Back Extension,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_5c93a5108fd08d22,gvc_aefcedcd2009,Barbell Zercher Bulgarian Split Squat,Barbell Zercher Bulgarian Split Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Barbell,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_04e096333376ae2b,gvc_5958e2e787b6,Basic To Cross Donkey Kick,Basic To Cross Donkey Kick,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_0ab7910c7349124e,gvc_945c1a28b0e8,Bear Plank Kickback,Bear Plank Kickback,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,코어,,name_high,reps,bodyweight,duration,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_b46e0f94f9b254a2,gvc_56b96b802060,Bear Push Up,Bear Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_2db6723f242b7ea7,gvc_ed86b6135d3d,Bear Sit Kickout,Bear Sit Kickout,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_725e10146eb069d2,gvc_822415604cd9,Behind The Back Clap,Behind The Back Clap,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_1327d52f3027c4a7,gvc_1838ed950bb8,Behind The Head Clap,Behind The Head Clap,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_501ab74142e74ded,gvc_73c9591960ef,Bench Dip (knees Bent),Bench Dip (Knees Bent),,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_9f7c2ea9b917a0e1,gvc_990c735ed497,Bench Dip Hold,Bench Dip Hold,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,duration,semantic,,,1,1,0,MANUAL_QA_REQUIRED
gvs_edf541b5e07e4de9,gvc_e9291c904ddc,Bench Dip On Floor,Bench Dip On Floor,,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_854384829b5da92c,gvc_d8731fd679de,Bench Hip Extension,Bench Hip Extension,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_152484ea07b90fa0,gvc_a2ead4e5c4a3,Bench Pull Ups,Bench Pull Ups,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_221a361ebeb2de68,gvc_554ff5fac1ca,Bent Arm Lift,Bent Arm Lift,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_380307b82b3a1276,gvc_1186bf10397d,Bent Knee Back To Side Kick,Bent Knee Back To Side Kick,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_6fa25713237a457b,gvc_8098f2439c54,Bent Knee Lying Twist,Bent Knee Lying Twist,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_b46221cc3634071a,gvc_92655028dc91,Bent Knee Lying Twist (on Stability Ball),Bent Knee Lying Twist (On Stability Ball),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Stability Ball,source,코어,source,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_994cd4260facb330,gvc_c03d8a8bbe22,Bent Leg Circle Kick (kneeling),Bent Leg Circle Kick (Kneeling),,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3064c0b90b8bbfa1,gvc_55b1847b55af,Bent Leg Kickback (kneeling),Bent Leg Kickback (Kneeling),,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_af8f841fd2a15f9f,gvc_5433c644f821,Bent Leg Side Kick (kneeling),Bent Leg Side Kick (Kneeling),,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
